8320634	2016-07-01	2017-02-28	0.706836	0
8320644	2016-07-01	2017-02-28	4.0153	0
8320647	2016-07-01	2017-02-28	0.817251	0
8320655	2016-07-01	2017-02-28	1.15715	0
8320684	2016-07-01	2017-02-28	1.48083	0
8320634	2016-07-01	2017-03-31	0.798686	0
8320644	2016-07-01	2017-03-31	4.0365	0
8320647	2016-07-01	2017-03-31	0.669411	0
8320655	2016-07-01	2017-03-31	1.21532	0
8320684	2016-07-01	2017-03-31	1.53497	0
8320634	2016-07-01	2017-04-30	0.676821	0
8320644	2016-07-01	2017-04-30	4.12081	0
8320647	2016-07-01	2017-04-30	0.726039	0
8320655	2016-07-01	2017-04-30	1.19133	0
8320684	2016-07-01	2017-04-30	1.59753	0
8320634	2016-07-01	2017-05-31	0.69012	0
8320644	2016-07-01	2017-05-31	4.00773	0
8320647	2016-07-01	2017-05-31	0.786319	0
8320655	2016-07-01	2017-05-31	1.16259	0
8320684	2016-07-01	2017-05-31	1.56431	0
8320634	2016-07-01	2017-06-30	0.675579	0
8320644	2016-07-01	2017-06-30	4.09688	0
8320647	2016-07-01	2017-06-30	0.706317	0
8320655	2016-07-01	2017-06-30	1.20823	0
8320684	2016-07-01	2017-06-30	1.55035	0
8320634	2016-07-01	2017-09-30	0.684092	0
8320644	2016-07-01	2017-09-30	4.22539	0
8320647	2016-07-01	2017-09-30	0.768366	0
8320655	2016-07-01	2017-09-30	1.22889	0
8320684	2016-07-01	2017-09-30	1.62423	0
8320634	2016-07-01	2017-12-31	0.683169	0
8320644	2016-07-01	2017-12-31	4.2131	0
8320647	2016-07-01	2017-12-31	0.759615	0
8320655	2016-07-01	2017-12-31	1.37285	0
8320684	2016-07-01	2017-12-31	1.90266	0
8320634	2016-07-01	2018-06-30	1.166	0
8320644	2016-07-01	2018-06-30	3.97042	0
8320647	2016-07-01	2018-06-30	0.797139	0
8320655	2016-07-01	2018-06-30	1.57543	0
8320684	2016-07-01	2018-06-30	2.04937	0
8320634	2016-07-01	2019-06-30	1.7492	0
8320644	2016-07-01	2019-06-30	3.3484	0
8320647	2016-07-01	2019-06-30	1.27397	0
8320655	2016-07-01	2019-06-30	1.53416	0
8320684	2016-07-01	2019-06-30	1.7456	0
8320634	2016-08-01	2017-01-31	0.658197	0
8320644	2016-08-01	2017-01-31	3.90551	0
8320647	2016-08-01	2017-01-31	0.761276	0
8320655	2016-08-01	2017-01-31	1.18303	0
8320684	2016-08-01	2017-01-31	1.37514	0
8320634	2016-08-01	2017-02-28	0.66199	0
8320644	2016-08-01	2017-02-28	3.99418	0
8320647	2016-08-01	2017-02-28	0.789485	0
8320655	2016-08-01	2017-02-28	1.09465	0
8320684	2016-08-01	2017-02-28	1.46864	0
8320634	2016-08-01	2017-03-31	0.775989	0
8320644	2016-08-01	2017-03-31	4.01168	0
8320647	2016-08-01	2017-03-31	0.649302	0
8320655	2016-08-01	2017-03-31	1.1531	0
8320684	2016-08-01	2017-03-31	1.51498	0
8320634	2016-08-01	2017-04-30	0.650986	0
8320644	2016-08-01	2017-04-30	4.07269	0
8320647	2016-08-01	2017-04-30	0.673467	0
8320655	2016-08-01	2017-04-30	1.12683	0
8320684	2016-08-01	2017-04-30	1.59413	0
8320634	2016-08-01	2017-05-31	0.672707	0
8320644	2016-08-01	2017-05-31	3.97683	0
8320647	2016-08-01	2017-05-31	0.744156	0
